"","MATRICULA","Category","CIERVO","GAMO","CORZO","MUFLON","CABRA","JABALI","ARRUI","CERRAMIENT","ten_cier","ten_gamo","ten_corz","ten_mufl","ten_cabr","ten_jaba","ten_arru","CIERVO_d","GAMO_d","CORZO_d","MUFLON_d","CABRA_d","JABALI_d","ARRUI_d","ag_cluster","a47_k4","Clasificac","area_nueva","area","Hg","minId","maxId","Axis1","Axis2","Axis3","cover","areaS"
"2844","GU-10462","GU-10462","0","0","1","0","0",1,"0",0,"0","0","0.85","0","0","0.513870119777362","0","0","0","0.127991305667334","0","0","0.127991305667334","0","6","2","Grupo 3",7813030.623,8,4644,15084,15086,0.133857667355045,-0.768182267751559,-0.462057228355909,-1.26040617624919,-0.363939764488475
"2845","GU-10465","GU-10465","9","0","12","0","0",16,"0",0,"0.181381266129603","0","0.771822240517268","0","0","-0.414228153768411","0","0.586503900868725","0","0.7820052011583","0","0","1.0426736015444","0","6","3","Grupo 3",15345166.61,15,4645,15087,15090,0.799835603318579,-0.934378460144823,-1.03442645363875,-0.740925332531333,-0.056292080633091
"2846","GU-10467","GU-10467","0","0","4","0","0",15,"0",0,"0","0","0.475016868796284","0","0","0.769725310551595","0","0","0","0.212646683130471","0","0","0.797425061739267","0","6","2","Grupo 3",18810545.17,19,4646,15091,15095,-0.261990418137991,-0.45237796287916,-0.245962476192114,-0.23895291686058,0.1195065958557
"2847","GU-10468","GU-10468","0","0","10","0","0",20,"0",0,"0","0","0.571987597173885","0","0","0.41622294444494","0","0","0","0.47065406351851","0","0","0.941308127037021","0","6","2","Grupo 3",21247028.05,21,4647,15096,15102,0.045883561600358,-0.587490602848813,-0.567355758575908,0.267064223332064,0.207405934100096
"2848","GU-10469","GU-10469","0","0","6","0","0",8,"0",0,"0","0","0.901902656423461","0","0","0.931633388919623","0","0","0","0.816983096131866","0","0","1.08931079484249","0","6","3","Grupo 3",7344093.216,7,4648,15103,15103,0.703122832232685,-0.945691215143108,-1.15665705331786,0.135873204521109,-0.407889433610673
"2849","GU-10471","GU-10471","8","0","12","0","0",39,"0",0,"0.627483878595372","0","0.771516749810459","0","0","0.785342014176367","0","0.530907558299631","0","0.796361337449446","0","0","2.5881743467107","0","7","3","Grupo 4",15068536.27,15,4650,15104,15107,1.45044578206893,-1.35686386252843,-1.00515776253744,1.00762963597663,-0.056292080633091
"2850","GU-10472","GU-10472","200","22","11","12","8",70,"0",0,"0.795282774949693","0.547255802193754","-0.437537436201039","0.317331531208767","0.445918260134769","0.356623379620726","0","3.0041896330987","0.330460859640857","0.165230429820429","0.180251377985922","0.120167585323948","1.05146637158455","0","5","3","Grupo 7",66573693.72,67,4651,15108,15122,3.17735993582914,0.316630967058711,3.43419039847563,0.89798437555631,2.22909071372119
"2851","GU-10473","GU-10473","0","0","18","0","0",25,"0",0,"0","0","0.921059706265468","0","0","0.579602456787003","0","0","0","0.850737872889717","0","0","1.1815803790135","0","6","3","Grupo 3",21158103.55,21,4652,15123,15128,0.751304641358516,-0.969096093634839,-1.20381900770516,1.15284663438797,0.207405934100096
"2852","GU-10474","GU-10474","2","0","18","0","0",20,"0",0,"0.696310623822791","0","0.870051290046643","0","0","0.771261186558837","0","0.178952406901417","0","1.61057166211276","0","0","1.78952406901417","0","7","3","Grupo 4",11176155.86,11,4653,15129,15132,2.25564679385849,-1.69833193561453,-1.8312822525172,0.052548657171428,-0.232090757121882
"2853","GU-10475","GU-10475","0","0","24","0","0",66,"0",0,"0","0","0.913722064164035","0","0","0.560331662123914","0","0","0","0.849259149577047","0","0","2.33546266133688","0","6","2","Grupo 3",28259925.17,28,4654,15133,15140,0.741256750493818,-0.962317795182479,-1.19661639509925,-0.7231069651898,0.51505361795548
"2854","GU-10476","GU-10476","4","0","12","0","0",32,"0",0,"0.951522683697315","0","0.868487174604087","0","0","0.714789293860926","0","0.267724618334428","0","0.803173855003284","0","0","2.14179694667542","0","7","3","Grupo 4",14940725.53,15,4655,15141,15144,2.0314542324761,-1.77113854733132,-1.0459132223663,0.212739318609238,-0.056292080633091
"2855","GU-10480","GU-10480","3","0","14","0","0",20,"0",0,"-0.350324524872685","0","0.819152390155746","0","0","0.69757312184846","0","0.169891013583973","0","0.79282473005854","0","0","1.13260675722649","0","6","3","Grupo 3",17658379.66,18,4656,15145,15147,0.085700689352434,-0.525496706893865,-1.10826839022682,-0.582997987667719,0.075556926733502
"2856","GU-10486","GU-10486","0","0","8","0","0",4,"0",0,"0","0","0.947558739358269","0","0","0.676763369286975","0","0","0","0.220174279842916","0","0","0.110087139921458","0","6","3","Grupo 3",36334852.26,36,4657,15148,15155,0.320698295299371,-0.872152007103485,-0.626615049985673,-0.316884378592173,0.866650970933062
"2857","GU-10489","GU-10489","0","0","27","0","0",39,"0",0,"0","0","0.879593207412561","0","0","0.288230676849157","0","0","0","1.99641976719363","0","0","2.88371744150191","0","6","3","Grupo 3",13524209.8,14,4659,15157,15159,1.54183976078234,-1.15114926552683,-2.25783098128173,1.11719733476639,-0.100241749755289
"2858","GU-10490","GU-10490","2","10","10","0","0",15,"0",0,"0.870388279778489","-0.174077655955698","0.440086229423352","0","0","0.465138399263735","0","0.179206388968691","0.896031944843456","0.896031944843456","0","0","1.34404791726518","0","7","3","Grupo 4",11160316.54,11,4660,15160,15161,1.13828957876499,-1.07658519074435,-0.938637257375993,-0.428553350269794,-0.232090757121882
"2859","GU-10491","GU-10491","42","5","6","0","2",21,"0",0,"0.976307503674205","0.656994673805993","0.915475416434127","0","0.817302997500511","0.618961693914434","0","3.30303539704489","0.393218499648202","0.471862199577842","0","0.157287399859281","1.65151769852245","0","5","3","Grupo 7",12715576.46,13,4661,15162,15164,5.99172994996881,-0.680228486600252,3.37184522821439,1.74348497390747,-0.144191418877487
"2860","GU-10492","GU-10492","4","0","15","0","0",25,"0",0,"0.547722557505166","0","0.843847528695435","0","0","0.403170637345372","0","0.158995705407545","0","0.596233895278294","0","0","0.993723158797157","0","7","2","Grupo 4",25157912.28,25,4662,15165,15169,1.26425716928716,-1.34535755635836,-0.860613374129948,0.420688358694315,0.383204610588887
"2861","GU-10493","GU-10493","62","0","13","0","0",41,"0",0,"0.667998773701502","0","0.537985478108515","0","0","0.772201856141551","0","4.49791757153402","0","0.943111748870037","0","0","2.97442936182089","0","7","3","Grupo 4",13784156.33,14,4663,15170,15173,1.46725756143438,-0.823397654558356,-1.15876024868081,-0.238617211580276,-0.100241749755289
"2862","GU-10494","GU-10494","2","0","4","0","0",10,"0",0,"0.136930639376292","0","0.172516389835589","0","0","0.271830141109781","0","0.368078106433312","0","0.736156212866624","0","0","1.84039053216656","0","3","3","Grupo 2",5433629.718,5,4664,15174,15175,-0.03730981234165,-0.375366251781789,-0.510035170559337,0.72199758887291,-0.495788771855069
"2863","GU-10495","GU-10495","0","0","4","0","0",2,"0",0,"0","0","0.694022093788567","0","0","0.310529501704059","0","0","0","0.430687227722294","0","0","0.215343613861147","0","6","3","Grupo 3",9287482.341,9,4665,15176,15177,0.165591841003878,-0.687895049087271,-0.625903305977197,0.208502411842346,-0.319990095366278
"2864","GU-10498","GU-10498","0","0","10","0","0",21,"0",0,"0","0","0.986440050415621","0","0","0.504276383391484","0","0","0","0.533704020520689","0","0","1.12077844309345","0","6","3","Grupo 3",18736976.92,19,4666,15178,15182,0.598387574876923,-0.9664404130156,-0.954760879943466,-0.12920338138938,0.1195065958557
"2865","GU-10501","GU-10501","0","0","27","0","0",50,"0",0,"0","0","0.937035592334429","0","0","0.899705739283003","0","0","0","1.03346997428048","0","0","1.91383328570459","0","6","3","Grupo 3",26125577.47,26,4667,15183,15188,0.904983070707753,-1.01813130186315,-1.38978565199563,1.09979323546092,0.427154279711084
"2866","GU-10502","GU-10502","6","2","6","1","0",21,"0",0,"-0.235702260395516","0.522232967867094","0.75805282044267","-0.696310623822791","0","-0.811562721719532","0","0.744316687684193","0.248105562561398","0.744316687684193","0.124052781280699","0","2.60510840689468","0","6","3","Grupo 3",8061084.873,8,4668,15189,15191,-0.077844834257526,-0.474853208234468,-1.6959136793397,1.36553182204564,-0.363939764488475
"2867","GU-10507","GU-10507","0","0","2","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0.125718216147044","0","0","0","0","1","3","Grupo 1",15908593.44,16,4669,15192,15195,-0.905999773941764,-0.015251570499047,0.211965701835425,-1.46027939021587,-0.012342411510893
"2868","GU-10508","GU-10508","0","0","24","0","0",0,"0",0,"0","0","0.479489698866224","0","0","0","0","0","0","0.773425510658343","0","0","0","0","1","2","Grupo 1",31030784.12,31,4670,15196,15201,0.155207556449755,-0.563416033562492,-0.781450070324672,-1.2979597846667,0.646902625322073
"2869","GU-10510","GU-10510","8","5","10","0","0",15,"0",0,"0.924124672463846","0.513870119777362","0.294191966313627","0","0","0.628558247170037","0","0.551818905407025","0.344886815879391","0.689773631758782","0","0","1.03466044763817","0","7","3","Grupo 4",14497509.8,14,4671,15202,15206,2.39687765259539,-1.36187487087474,-0.14031680233624,0.353284548223019,-0.100241749755289
"2870","GU-10512","GU-10512","14","3","11","0","0",15,"0",0,"0.0597045959978791","-0.273861278752583","0.767141282376615","0","0","-0.0279832565119144","0","0.382467442937687","0.081957309200933","0.300510133736754","0","0","0.409786546004665","0","6","3","Grupo 3",36604422.82,37,4672,15207,15216,-0.349014220300808,-0.598090787342273,-0.77161590466051,-0.226566618680954,0.91060064005526
"2871","GU-10514","GU-10514","0","0","8","0","0",15,"0",0,"0","0","0.415661964954634","0","0","0.266070022362691","0","0","0","0.317233755029137","0","0","0.594813290679632","0","3","2","Grupo 2",25217997.67,25,4673,15217,15222,-0.257696502987914,-0.419802102803094,-0.298257295573221,0.491117964188258,0.383204610588887
"2872","GU-10515","GU-10515","23","0","12","0","0",67,"0",0,"0.350456179580713","0","0.310713818808624","0","0","-0.0644719892121671","0","0.83798764483987","0","0.437210945133845","0","0","2.44109444366397","0","1","3","Grupo 1",27446705.24,27,4674,15223,15231,0.235555854437172,-0.592554785945369,-0.340638701259895,0.953091998895009,0.471103948833282
"2873","GU-10516","GU-10516","0","5","20","0","0",30,"0",0,"0","-0.522232967867094","0.88719914594597","0","0","0.466223383102682","0","0","0.175608162315571","0.702432649262285","0","0","1.05364897389343","0","6","3","Grupo 3",28472480.84,28,4675,15232,15239,-0.555678225772617,-0.625908520226536,-1.41275987009614,-0.054933964274824,0.51505361795548
"2874","GU-10517","GU-10517","2","2","7","0","0",5,"0",0,"0.638978451064697","-0.522232967867094","0.829680774979262","0","0","0.488053186255881","0","0.213898185073942","0.213898185073942","0.748643647758799","0","0","0.534745462684856","0","7","3","Grupo 4",9350242.946,9,4676,15240,15241,0.338480178294415,-1.14855110943697,-1.36572821027958,-1.46802967786789,-0.319990095366278
"2875","GU-10518","GU-10518","70","30","4","0","0",141,"9",1,"-0.491815808720264","0.267251117768522","0.604553082091014","0","0","-0.177113746330606","-0.444583114834277","12.914486164759","5.53477978489673","0.73797063798623","0","0","26.0134649890146","1.66043393546902","4","3","Grupo 6",5420269.848,5,4677,15242,15243,2.63823739545301,7.41876084782592,-23.8846331518482,1.60088354349136,-0.495788771855069
"2876","GU-10519","GU-10519","0","0","18","0","0",35,"0",0,"0","0","0.821583836257749","0","0","0.916678651550346","0","0","0","1.3021912228528","0","0","2.53203848888044","0","6","3","Grupo 3",13822854.68,14,4678,15244,15247,0.961270937440277,-0.967234167747573,-1.55343665743583,1.10206268727779,-0.100241749755289
"2877","GU-10520","GU-10520","18","9","12","0","0",25,"0",0,"0.593231048515734","0.21267526708757","0.94541153266802","0","0","0.467887720419033","0","0.980268509551714","0.490134254775857","0.653512339701143","0","0","1.36148404104405","0","7","3","Grupo 4",18362315.92,18,4679,15248,15252,2.04027313089774,-1.40831595345667,-0.889941961700808,1.29413677453995,0.075556926733502
"2878","GU-10521","GU-10521","1","0","10","0","0",15,"0",0,"0.696310623822791","0","0.955496597915631","0","0","0.739159618194623","0","0.0749060899728297","0","0.749060899728297","0","0","1.12359134959245","0","7","2","Grupo 4",13350049.52,13,4680,15253,15256,1.72390537444431,-1.61976561749623,-1.07628208774036,-0.117957742884755,-0.144191418877487
"2879","GU-10522","GU-10522","3","0","16","0","0",51,"0",0,"0.923578943980439","0","0.761266450973216","0","0","0.87380323352229","0","0.143982407745641","0","0.767906174643417","0","0","2.44770093167589","0","7","3","Grupo 4",20835878.72,21,4681,15257,15262,1.8301232734887,-1.65575752859637,-0.923881571179413,0.016688937942187,0.207405934100096
"2880","GU-10523","GU-10523","11","0","14","0","3",15,"0",0,"0.805187864773671","0","0.412129975402555","0","0.751342883796911","-0.144500467894747","0","0.286347435669386","0","0.364442190851946","0","0.0780947551825599","0.390473775912799","0","5","3","Grupo 7",38414872.24,38,4682,15263,15272,3.16047585926386,-0.294136412720844,3.10011758698771,0.789259404689074,0.954550309177458
"2881","GU-10524","GU-10524","14","0","12","0","0",20,"0",0,"0.900570485253527","0","0.95595300817883","0","0","0.553456265752881","0","0.927311738121421","0","0.794838632675504","0","0","1.32473105445917","0","7","3","Grupo 4",15097404.04,15,4683,15273,15276,2.08140438160239,-1.7343931358,-1.14537484350781,1.53768613934517,-0.056292080633091
"2882","GU-10525","GU-10525","4","0","15","0","0",8,"0",0,"-0.202072594216369","0","0.585424221387655","0","0","0.51506378020049","0","0.339167377969905","0","1.27187766738714","0","0","0.67833475593981","0","6","3","Grupo 3",11793587.16,12,4684,15277,15278,0.371226878691304,-0.531063487480047,-1.3733662467841,-0.090894907712936,-0.188141087999684
"2883","GU-10526","GU-10526","0","0","14","0","0",8,"0",0,"0","0","0.851381605284546","0","0","0.323287075346296","0","0","0","0.809661863894181","0","0","0.462663922225246","0","6","3","Grupo 3",17291169.34,17,4685,15279,15283,0.636041116865922,-0.899567466263249,-1.1097787421568,0.358787178993225,0.031607257611305
"2884","GU-10527","GU-10527","0","0","39","17","0",0,"0",0,"0","0","0.882553294354463","0.174077655955698","0","0","0","0","0","5.33924016777034","2.32736109877169","0","0","0","6","3","Grupo 3",7304410.16,7,4686,15284,15285,4.64569859889287,-0.970663986769157,-5.37999407435692,0.992660611867905,-0.407889433610673
"2885","GU-10528","GU-10528","0","0","14","0","0",15,"0",0,"0","0","0.887007107747961","0","0","0.900632172917175","0","0","0","0.891172222065082","0","0","0.954827380784017","0","6","3","Grupo 3",15709645.47,16,4687,15286,15288,0.73940055396265,-0.946670428259013,-1.21525859598177,0.704994320869446,-0.012342411510893
"2886","GU-10529","GU-10529","0","0","7","0","0",18,"0",0,"0","0","0.951721980631023","0","0","0.798252154464468","0","0","0","0.355716711893912","0","0","0.914700116298632","0","6","3","Grupo 3",19678580.72,20,4688,15289,15294,0.425301195905415,-0.901718931306058,-0.758480713027792,-0.460216703514258,0.163456264977898
"2887","GU-10530","GU-10530","0","0","4","50","0",17,"0",0,"0","0","0.596359925959418","0.0141990458561766","0","0.173029361446228","0","0","0","0.230681985777524","2.88352482221905","0","0.980398439554475","0","6","2","Grupo 3",17339888.94,17,4689,15295,15299,0.281852602608031,0.509087698568233,-0.590946152862323,0.138845533132553,0.031607257611305
"2888","GU-10531","GU-10531","27","3","20","0","2",48,"0",0,"0.898876511753538","0.0967098088642766","0.967280819570018","0","0.797724035217466","0.892940594099624","0","0.879261343929771","0.0976957048810856","0.651304699207238","0","0.0651304699207238","1.56313127809737","0","5","3","Grupo 7",30707593.49,31,4690,15300,15306,4.54427873149916,-0.866575871503963,2.60639035006694,1.7523204939706,0.646902625322073
"2889","GU-10532","GU-10532","14","4","15","0","0",42,"0",0,"0.666282531419177","-0.629940788348712","0.940424100552031","0","0","0.669844055587009","0","1.00797580583897","0.287993087382562","1.07997407768461","0","0","3.0239274175169","0","7","3","Grupo 4",13889222.18,14,4691,15307,15307,0.548016890435091,-1.19017235613601,-1.88398993230663,0.841786207264042,-0.100241749755289
"2890","GU-10534","GU-10534","3","0","10","0","0",15,"0",0,"0.781660832781895","0","0.758046991486615","0","0","0.615594716346141","0","0.187756443265558","0","0.625854810885192","0","0","0.938782216327788","0","7","3","Grupo 4",15978146.54,16,4692,15308,15312,1.51904489508168,-1.48958412901893,-0.801486603891556,0.848761761188507,-0.012342411510893
"2891","GU-10536","GU-10536","0","0","11","0","0",27,"0",0,"0","0","0","0","0","1","0","0","0","0.264641483121699","0","0","0.649574549480534","0","3","3","Grupo 2",41565667.89,42,4693,15313,15322,-0.803999573215152,-0.041778374014454,0.08018375148285,1.26613385677338,1.13034898566625
"2892","GU-10545","GU-10545","0","0","3","3","0",2,"0",0,"0","0","0.776898596067356","0.408248290463863","0","0.790569415042095","0","0","0","0.125852863587279","0.125852863587279","0","0.0839019090581863","0","6","2","Grupo 3",23837359.63,24,4694,15323,15327,0.905043231014143,-0.766805982006886,0.185175653639735,-1.17344093322754,0.339254941466689
